musicbrainz_id,genre,broad_genre,country
c0daae21-ec2a-4dd0-a323-4f53f5945d04,pop,pop,UK
0735e073-b829-4c10-9144-8ca286ec68b2,hip hop,hip hop,USA
21e8f8ef-00d2-4748-be00-451f1f5dfcaa,pop,pop,USA
626c5a3c-b9a0-414f-89d6-756b0f1eceb5,jazz,jazz,France
aafa70a4-2f06-4975-935e-b283fc87de7e,metal,metal,USA
e43b7e0e-0927-4a66-8cd4-8a6bfb162bd8,metal,metal,USA
94f6def3-dbfe-403b-bb40-d324c8c13fbb,rock,rock,UK
719f9066-7a13-4684-b6f4-9ebecedf2bc4,jazz,jazz,Italy
e49c3585-c4e6-4ff6-b354-1c6c7177eb63,country,country,USA
e1d38c06-8040-4e27-b314-ed0fcf1a0318,rap,hip hop,USA
196c671b-b305-4504-8e9e-975f1c3e8a7e,metal,metal,Germany
63e14d58-679e-4ba3-89ad-085487f66d50,metal,metal,USA
3547f34a-db02-4ab7-b4a0-380e1ef951a9,rock,rock,UK
97850f5e-1a4c-482c-8e11-7ffce368e76f,rock,rock,USA
a26c6d39-0bd8-4ca1-84a7-46a06baa7e5a,rock,rock,UK
ae933d70-b1c7-4628-8631-9aa71a2c1b0e,metal,metal,USA
54b6f8aa-4f82-4f33-973c-e5bc44692194,metal,metal,Germany
aecd05da-390a-46b9-aa3d-5d88cd32b77e,jazz,jazz,UK
2f17f9f7-2df1-49d6-ab2b-7bb4ba580746,rock,rock,USA
637e3261-3f47-402c-9dac-980de5317100,pop,pop,USA
c7a4dcf7-61f8-4126-bec8-3bfa3b18284a,pop,pop,UK
639954d1-5822-4d98-b553-027e19888aae,jazz,jazz,USA
92359d0e-c336-4dd4-a859-7f0fc4056897,bluegrass,country,USA
6ed57886-30f5-46cd-8388-8fc7632ccf06,jazz,jazz,USA
ad1b876d-1f4a-4126-8965-7e35076b9962,rock,rock,Germany
db6fb40e-63c8-4c6d-a2d9-31729778c36a,pop,pop,UK
eed37141-af0b-45b1-ab26-f018f3962b67,jazz,jazz,USA
cc49e881-4cb3-4edd-a8f7-c30cbdf18e0c,metal,metal,USA
4b2d6a23-034d-4a29-9bb9-d2462796da4e,pop,pop,USA
b984c827-6945-42b0-be28-04b6452814f2,rock,rock,USA
3ed31b23-96d2-4403-a37d-1cd355a3b687,pop,pop,France
33319aed-9bd7-4cd1-903c-716845c1b7cd,metal,metal,USA
e42e0cb0-2722-4807-9102-889a2d4adcc3,pop,pop,UK
9e1f254f-6c53-4e81-ab52-1011c95fcd70,jazz,jazz,UK
7e2e4e3a-4e85-4d5a-b78e-5e4afd467a3e,pop,pop,UK
2379ab5a-00b0-4955-803e-cce38eec3775,rock,rock,Spain
36dc09e7-93da-4c23-bc0d-dcb68c8ed74f,rock,rock,USA
5a36c205-30ae-4fa0-8560-26479cca2726,jazz,jazz,Italy
bc4c4098-32b1-4881-9d38-659637de0692,country,country,USA
923ddf37-8f58-4fce-96b0-f47c0d030cb6,jazz,jazz,Germany
06efc032-646d-4192-b537-11cb24f921fc,pop,pop,UK
8de00e86-f043-4c74-98a4-e1e438a27024,rock,rock,Germany
d309ecb0-7827-4f19-af3b-0ee255e61756,rock,rock,USA
322b62f3-ffbb-455d-af90-3f7c38baa01f,pop,pop,USA
33d2e0b4-0841-4d7e-99c8-ecb45a67df78,metal,metal,UK
8e0ce55f-8acc-4c6b-b651-7e97d1a8ceb3,country,country,USA
6f332bdc-b91f-4907-89b4-7be6fc9339e3,pop,pop,UK
f8471a38-0575-4dcf-b657-401377ad293c,pop,pop,USA
7294f7d2-743d-483c-84fd-d0c0ffd9a234,rock,rock,USA
42f0a4aa-644b-4bb6-aca0-07207562e8cb,country,country,USA
47f9c144-02dd-4c87-9be1-7bc945ac5544,country,country,USA
c05a93d1-c9c4-41f4-8493-f55858c8212d,pop,pop,UK
ddd0bef5-03ba-46a1-aae3-cbefc3ab3d57,pop,pop,USA
1f2345fa-344e-4863-a1d7-3958d57f4301,pop,pop,UK
b6033715-9456-4697-a2ef-ce8988b8a46c,pop,pop,USA
4dcf0f12-3909-448a-8431-a6f2db9c0f53,pop,pop,Germany
51692530-fb26-4626-9ca1-703aac6f2bc4,pop,pop,Germany
9e335f69-bcb8-4ce6-92a5-4fa4d3c5717c,pop,pop,USA
8b4fdcc3-6897-44b9-bd27-5fda2b926a62,hip hop,hip hop,USA
4d263664-5418-4f6c-b46a-36f413044e73,metal,metal,USA
934b0600-3900-4eff-a968-0fa161c7650f,rap,hip hop,Germany
bfc4370b-c0d9-46c7-825b-bf09f9b65264,classical,classic,France
598ec1f8-fddf-4be4-aa68-fe7de35a6afc,rap,hip hop,Germany
1550f952-c91b-40d7-9b4d-d26a259ee932,rap,hip hop,USA
f4824366-d97b-4929-a970-a94845306f4a,pop,pop,France
8044daa4-77d3-4971-a04f-b2eecc4e5f7c,pop,pop,Germany
78e854b8-9713-4ff2-9218-6b3784893bff,hip hop,hip hop,USA
4ab01afd-403e-43ca-a034-c4ee8b15e8d0,classical,classic,France
01d3c51b-9b98-418a-8d8e-37f6fab59d8c,pop,pop,USA
609e7afd-3552-4102-9501-7611858ea320,hip hop,hip hop,USA
dcad99e7-3c3e-4c78-bf8a-68203e17da48,hip hop,hip hop,USA
af575726-1437-4b53-b6e6-343bc5f16817,jazz,jazz,France
2c7bc024-3d96-4051-b0ec-b65229df1419,jazz,jazz,USA
43826bcf-2c17-4bf5-92cf-671c184e215f,jazz,jazz,USA
ed114045-8462-4b49-89ae-527fa2544a2b,metal,metal,Germany
d2a76e1b-cecc-4500-b445-d55591821cd3,pop,pop,UK
d67e6b0a-d2c6-4e4a-ba30-7834701535a1,pop,pop,UK
83735edd-f2a3-41d0-a31d-652bc3cadb3e,rap,hip hop,USA
337e30b6-3dbe-44f2-a3fd-84a80abdb5a1,metal,metal,Germany
7c922f2c-9d2b-4f37-a139-cddb83722ab3,pop,pop,USA
5f43abf6-92a5-468a-a633-b73f94627972,pop,pop,USA
73549455-66cb-4570-b0bf-caf3d8d631fe,pop,pop,UK
4f1be330-571c-4fb0-a2f8-5922f48a39c9,jazz,jazz,USA
9880800a-f6f8-4f8f-a00e-b4b664776c0c,hip hop,hip hop,USA
3ef162aa-8497-4062-b6d1-a063f0cbf1ae,rap,hip hop,Spain
7d0b6027-8132-4417-8c4c-ef0bbf9161c0,hip hop,hip hop,USA
07cc14fb-4784-4a25-804b-2686ed5ef52c,hip hop,hip hop,USA
807b64cd-585e-4433-95ac-b06842574bfa,rap,hip hop,USA
d12b05b0-a0af-4c2c-8c8c-ab8bcf49439e,pop,pop,Italy
31bea673-d23a-4889-8da1-7cb040863268,hip hop,hip hop,USA
d4659efb-b8eb-4f03-95e9-f69ce35967a9,pop,pop,USA
ff95eb47-41c4-4f7f-a104-cdc30f02e872,pop,pop,UK
1036b808-f58c-4a3e-b461-a2c4492ecf1b,pop,pop,USA
c75d637d-bcca-4123-9ffa-fab3c01be71a,pop,pop,UK
4b356f05-bcc2-4544-925b-fd9a1bf708be,hip hop,hip hop,USA
985c709c-7771-4de3-9024-7bda29ebe3f9,jazz,jazz,USA
3c8a8696-e176-4c46-a2d3-48b6b1525c7f,pop,pop,USA
e555f0c3-0a83-4c57-8a67-e657aac27ace,pop,pop,UK
814d8cd2-ec21-4e9a-9c8d-728f373a77b1,hip hop,hip hop,Germany
403739f0-b501-475c-8e74-cc93e3c4de80,pop,pop,Germany
896241ab-7f6b-4d40-903e-375cf89e8c42,rap,hip hop,Germany
2e0d05e0-d147-46e6-be51-8ffed2a9e0da,hip hop,hip hop,Germany
